Item Name,Category,Version,Version_clean,return_probability,risk_category,Final_Revenue_Abs,is_return,Date
RJF,Product P,30 / A / FtO,30,0.999966356450891,High,59.37,1,2018-11-22
LQS,Product B,40 / C / FtO,40,0.9999663089255478,High,61.67,1,2019-02-08
OUT,Product W,33 / A / FtO,33,0.9999662770961034,High,61.87,1,2018-12-12
YMR,Product W,33 / A / FtO,33,0.999966206426385,High,61.88,1,2018-11-12
HZX,Product B,31 / A / FtO,31,0.9999661908835735,High,57.5,1,2019-01-23
HZX,Product B,31 / A / FtO,31,0.9999661908835735,High,57.5,1,2019-02-03
HZX,Product B,31 / C / FtO,31,0.9999661908835735,High,57.5,1,2019-04-16
HZX,Product B,31 / A / FtO,31,0.9999661908835735,High,57.5,1,2019-01-24
MAG,Product B,31 / A / 34,31,0.9999661908835735,High,57.5,1,2019-03-15
XEB,Product D,34 / B / FtO,34,0.999966131677606,High,59.33,1,2018-11-27
TSH,Product D,34 / B / 33,34,0.999966131677606,High,59.33,1,2018-12-12
WHX,Product D,34 / B / FtO,34,0.999966131677606,High,59.33,1,2018-12-12
TSH,Product D,34 / B / FtO,34,0.999966131677606,High,59.33,1,2018-12-13
TSH,Product D,34 / B / FtO,34,0.999966131677606,High,59.33,1,2019-01-04
TSH,Product D,34 / B / FtO,34,0.999966131677606,High,59.33,1,2018-12-24
NWB,Product D,34 / B / FtO,34,0.999966131677606,High,59.33,1,2018-12-18
NMA,Product D,34 / C / FtO,34,0.999966131677606,High,59.33,1,2019-04-16
TSH,Product D,34 / B / FtO,34,0.999966131677606,High,59.33,1,2019-03-06
WHX,Product D,34 / B / FtO,34,0.999966131677606,High,59.33,1,2018-12-22
XEB,Product D,34 / B / FtO,34,0.999966131677606,High,59.33,1,2019-01-09
TSH,Product D,34 / B / 29,34,0.999966131677606,High,59.33,1,2018-11-27
WHX,Product D,34 / B / FtO,34,0.999966131677606,High,59.33,1,2018-12-04
XEB,Product D,34 / B / FtO,34,0.999966131677606,High,59.33,1,2018-12-04
WHX,Product D,34 / A / FtO,34,0.999966131677606,High,59.33,1,2018-12-13
WHX,Product D,34 / B / FtO,34,0.999966131677606,High,59.33,1,2018-12-21
OHR,Product D,34 / B / FtO,34,0.999966131677606,High,59.33,1,2018-12-28
WHX,Product D,34 / B / FtO,34,0.999966131677606,High,59.33,1,2019-01-16
NWB,Product D,34 / B / FtO,34,0.9999660607031589,High,59.34,1,2018-12-24
OHR,Product D,34 / B / FtO,34,0.9999660607031589,High,59.34,1,2018-11-27
TSH,Product D,34 / B / FtO,34,0.9999660607031589,High,59.34,1,2018-12-19
XEB,Product D,34 / B / 34,34,0.9999660607031589,High,59.34,1,2018-12-17
RJF,Product P,38 / B / FtO,38,0.9999660282324055,High,63.33,1,2019-02-11
XEB,Product P,38 / B / 34,38,0.9999660282324055,High,63.33,1,2018-12-13
OTH,Product P,38 / C / FtO,38,0.9999660282324055,High,63.33,1,2019-04-04
WHX,Product P,38 / B / FtO,38,0.9999660282324055,High,63.33,1,2018-12-12
RJF,Product P,38 / A / FtO,38,0.9999660282324055,High,63.33,1,2018-11-30
WHX,Product P,38 / B / FtO,38,0.9999660282324055,High,63.33,1,2019-01-28
NSP,Product P,38 / A / FtO,38,0.9999660282324055,High,63.33,1,2018-12-21
XEB,Product P,38 / B / FtO,38,0.9999660282324055,High,63.33,1,2018-12-11
WHX,Product P,38 / B / FtO,38,0.9999660282324055,High,63.33,1,2019-02-18
RJF,Product P,38 / C / FtO,38,0.9999660282324055,High,63.33,1,2019-01-24
KNB,Product P,38 / C / FtO,38,0.9999660282324055,High,63.33,1,2019-01-24
RJF,Product P,38 / B / FtO,38,0.9999660282324055,High,63.33,1,2018-12-13
XEB,Product P,38 / C / FtO,38,0.9999660282324055,High,63.33,1,2019-01-02
RJF,Product P,38 / C / 30,38,0.9999660282324055,High,63.33,1,2018-12-10
XEB,Product P,38 / A / FtO,38,0.9999660282324055,High,63.33,1,2018-11-30
NSP,Product P,38 / B / FtO,38,0.9999659570411863,High,63.34,1,2019-01-02
WHX,Product P,38 / B / 32,38,0.9999659570411863,High,63.34,1,2018-12-11
AYN,Product P,38 / B / FtO,38,0.9999659504602015,High,63.33,1,2018-12-24
MTW,Product C,40 / A / FtO,40,0.9999659423731431,High,61.67,1,2018-12-19
MTW,Product C,31 / B / FtO,31,0.9999658230469388,High,57.5,1,2019-01-15
MTW,Product C,31 / C / FtO,31,0.9999658230469388,High,57.5,1,2019-01-24
YQX,Product H,33 / B / FtO,33,0.999965800598063,High,59.34,1,2019-04-11
YQX,Product H,33 / C / FtO,33,0.9999657939868367,High,59.33,1,2018-12-13
NWB,Product H,33 / C / FtO,33,0.9999657939868367,High,59.33,1,2019-02-08
QID,Product H,33 / A / FtO,33,0.9999657939868367,High,59.33,1,2018-12-12
UQJ,Product H,33 / A / FtO,33,0.9999657939868367,High,59.33,1,2018-12-04
QID,Product H,33 / A / FtO,33,0.9999657939868367,High,59.33,1,2019-02-13
QID,Product H,33 / B / 31,33,0.9999657939868367,High,59.33,1,2018-12-11
YQX,Product H,33 / A / FtO,33,0.9999657939868367,High,59.33,1,2018-12-20
AYN,Product H,33 / B / 33,33,0.9999657939868367,High,59.33,1,2018-11-27
QID,Product H,33 / C / FtO,33,0.9999657939868367,High,59.33,1,2019-01-04
NMA,Product H,33 / B / FtO,33,0.9999657939868367,High,59.33,1,2019-03-05
UQJ,Product H,33 / B / FtO,33,0.9999657939868367,High,59.33,1,2018-12-20
AYN,Product H,33 / B / FtO,33,0.9999657939868367,High,59.33,1,2018-12-10
QID,Product H,33 / A / FtO,33,0.9999657939868367,High,59.33,1,2018-11-30
QID,Product H,33 / B / FtO,33,0.9999657939868367,High,59.33,1,2019-04-11
NMA,Product H,33 / C / 30,33,0.9999657939868367,High,59.33,1,2019-01-04
KNB,Product H,33 / B / FtO,33,0.9999657939868367,High,59.33,1,2019-04-11
UQJ,Product H,33 / B / FtO,33,0.9999657939868367,High,59.33,1,2018-12-13
YQX,Product H,33 / B / 30,33,0.9999657939868367,High,59.33,1,2019-03-06
UQJ,Product H,33 / B / FtO,33,0.9999657939868367,High,59.33,1,2018-12-18
YQX,Product H,33 / A / FtO,33,0.9999657939868367,High,59.33,1,2019-01-10
QID,Product H,33 / B / FtO,33,0.9999657939868367,High,59.33,1,2018-12-13
YQX,Product H,33 / A / FtO,33,0.9999657939868367,High,59.33,1,2019-01-18
ELV,Product H,33 / B / FtO,33,0.9999657939868367,High,59.33,1,2018-12-20
YQX,Product H,33 / B / FtO,33,0.9999657939868367,High,59.33,1,2018-12-19
KNB,Product H,33 / B / FtO,33,0.9999657939868367,High,59.33,1,2019-01-04
YQX,Product H,33 / B / FtO,33,0.9999657939868367,High,59.33,1,2019-01-04
YQX,Product H,33 / A / 32,33,0.9999657939868367,High,59.33,1,2019-02-13
NWB,Product H,33 / B / FtO,33,0.9999657939868367,High,59.33,1,2018-12-19
NMA,Product H,33 / B / FtO,33,0.9999657939868367,High,59.33,1,2019-03-15
YQX,Product H,38 / B / FtO,38,0.9999657631124788,High,61.88,1,2019-01-22
YMR,Product W,33 / B / FtO,33,0.9999657571882087,High,61.67,1,2018-12-24
OUT,Product W,33 / A / FtO,33,0.9999657571882087,High,61.67,1,2018-12-06
JAF,Product W,33 / B / FtO,33,0.9999657571882087,High,61.67,1,2019-01-15
UQJ,Product H,33 / A / FtO,33,0.9999657223047492,High,59.34,1,2018-12-12
OHR,Product H,33 / A / FtO,33,0.9999657223047492,High,59.34,1,2019-02-05
QID,Product H,33 / A / FtO,33,0.9999657223047492,High,59.34,1,2019-01-18
AYN,Product H,33 / C / 29,33,0.9999657223047492,High,59.34,1,2018-12-20
YQX,Product H,33 / B / FtO,33,0.9999657223047492,High,59.34,1,2018-12-14
YQX,Product H,33 / B / FtO,33,0.9999657223047492,High,59.34,1,2018-12-19
YQX,Product H,33 / A / FtO,33,0.9999657223047492,High,59.34,1,2019-02-13
UQJ,Product H,33 / A / FtO,33,0.9999657223047492,High,59.34,1,2018-12-03
UQJ,Product H,33 / A / FtO,33,0.9999657223047492,High,59.34,1,2019-02-28
QID,Product H,33 / B / 28,33,0.9999657223047492,High,59.34,1,2018-12-24
UQJ,Product H,33 / B / FtO,33,0.9999657223047492,High,59.34,1,2018-12-24
AYN,Product H,33 / C / 32,33,0.9999657223047492,High,59.34,1,2018-12-11
YQX,Product H,33 / A / FtO,33,0.9999657223047492,High,59.34,1,2019-01-16
UQJ,Product H,33 / B / FtO,33,0.9999656504724501,High,59.35,1,2018-12-14
YQX,Product L,38 / C / 9,38,0.9999656307219164,High,62.5,1,2019-04-23
NMA,Product D,31 / B / FtO,31,0.999965451208451,High,57.5,1,2019-04-09
TSH,Product P,38 / B / FtO,38,0.9999653653165916,High,63.04,1,2018-12-04
OTH,Product P,37 / A / FtO,37,0.9999652880364435,High,62.5,1,2019-03-14
WHX,Product P,28 / A / 31,28,0.9999651664177482,High,58.33,1,2019-03-13
XEB,Product P,28 / A / FtO,28,0.9999651664177482,High,58.33,1,2019-02-06
VXH,Product P,28 / B / FtO,28,0.9999651664177482,High,58.33,1,2018-12-12
WHX,Product P,28 / A / FtO,28,0.9999651664177482,High,58.33,1,2019-02-13
RJF,Product P,28 / A / FtO,28,0.9999651664177482,High,58.33,1,2019-01-30
ZQV,Product W,34 / A / FtO,34,0.9999651330249557,High,61.87,1,2019-01-03
QID,Product H,30 / A / 30,30,0.9999651067331671,High,57.5,1,2019-03-13
CLH,Product B,32 / B / FtO,32,0.9999650438877126,High,57.5,1,2019-03-21
HZX,Product B,32 / A / FtO,32,0.9999650438877126,High,57.5,1,2019-04-03
CLH,Product B,32 / A / FtO,32,0.9999650438877126,High,57.5,1,2019-03-11
HZX,Product B,32 / A / FtO,32,0.9999650438877126,High,57.5,1,2019-01-24
CLH,Product B,32 / C / FtO,32,0.9999650438877126,High,57.5,1,2019-03-11
NWB,Product D,35 / B / FtO,35,0.999964982673215,High,59.33,1,2018-12-20
XEB,Product D,35 / B / FtO,35,0.999964982673215,High,59.33,1,2019-01-18
WHX,Product D,35 / B / FtO,35,0.999964982673215,High,59.33,1,2018-12-06
TSH,Product D,35 / B / FtO,35,0.999964982673215,High,59.33,1,2018-12-12
WHX,Product D,35 / B / FtO,35,0.999964982673215,High,59.33,1,2019-04-12
TSH,Product D,35 / C / 33,35,0.999964982673215,High,59.33,1,2018-12-07
WHX,Product D,35 / B / FtO,35,0.999964982673215,High,59.33,1,2018-12-05
OHR,Product D,35 / B / FtO,35,0.9999649092909993,High,59.34,1,2019-01-18
NWB,Product D,35 / B / FtO,35,0.9999649092909993,High,59.34,1,2018-12-21
NWB,Product D,35 / B / FtO,35,0.9999649092909993,High,59.34,1,2019-01-04
OHR,Product D,35 / A / FtO,35,0.9999649092909993,High,59.34,1,2019-01-23
XEB,Product D,35 / A / 32,35,0.9999649092909993,High,59.34,1,2019-04-25
WHX,Product P,40 / C / FtO,40,0.9999648757186936,High,63.33,1,2019-01-28
WHX,Product P,40 / A / FtO,40,0.9999648757186936,High,63.33,1,2019-02-18
WHX,Product P,40 / C / 31,40,0.9999648757186936,High,63.33,1,2018-12-10
RJF,Product P,40 / B / FtO,40,0.9999648757186936,High,63.33,1,2018-12-07
YYI,Product P,40 / C / FtO,40,0.9999648757186936,High,63.33,1,2019-01-08
RJF,Product P,40 / B / FtO,40,0.9999648757186936,High,63.33,1,2019-01-16
WHX,Product P,40 / B / FtO,40,0.9999648757186936,High,63.33,1,2019-02-18
RJF,Product P,40 / B / FtO,40,0.9999648757186936,High,63.33,1,2018-12-04
RJF,Product P,40 / B / FtO,40,0.9999648757186936,High,63.33,1,2018-12-22
WHX,Product P,40 / C / FtO,40,0.9999648757186936,High,63.33,1,2019-01-21
RJF,Product P,40 / C / FtO,40,0.9999648021123524,High,63.34,1,2019-01-14
WHX,Product P,40 / C / FtO,40,0.9999648021123524,High,63.34,1,2018-12-10
WHX,Product P,40 / C / FtO,40,0.9999647953081113,High,63.33,1,2019-01-04
MTW,Product C,32 / C / 34,32,0.9999647374684741,High,57.49,1,2019-01-29
WHX,Product D,35 / B / FtO,35,0.999964666577247,High,59.22,1,2019-04-05
MTW,Product C,32 / C / 31,32,0.9999646635724261,High,57.5,1,2019-01-18
LQS,Product C,32 / A / 32,32,0.9999646635724261,High,57.5,1,2019-04-09
MTW,Product C,32 / B / FtO,32,0.9999646635724261,High,57.5,1,2019-01-16
MTW,Product C,32 / B / FtO,32,0.9999646635724261,High,57.5,1,2019-01-23
LQS,Product C,32 / B / FtO,32,0.9999646635724261,High,57.5,1,2019-04-01
MTW,Product C,32 / C / FtO,32,0.9999646635724261,High,57.5,1,2019-01-23
UQJ,Product H,34 / B / FtO,34,0.9999646403619852,High,59.34,1,2018-12-19
KNB,Product H,34 / A / FtO,34,0.9999646335264767,High,59.33,1,2019-04-12
NWB,Product H,34 / A / 31,34,0.9999646335264767,High,59.33,1,2018-12-20
QID,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2018-12-17
FQD,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2019-03-25
QID,Product H,34 / C / FtO,34,0.9999646335264767,High,59.33,1,2018-12-19
YQX,Product H,34 / B / 32,34,0.9999646335264767,High,59.33,1,2019-02-19
ELV,Product H,34 / A / FtO,34,0.9999646335264767,High,59.33,1,2018-12-19
YQX,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2018-12-10
OHR,Product H,34 / A / FtO,34,0.9999646335264767,High,59.33,1,2019-01-04
YQX,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2018-12-04
YQX,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2018-12-07
UQJ,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2018-12-14
QID,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2018-12-12
QID,Product H,34 / A / FtO,34,0.9999646335264767,High,59.33,1,2018-12-13
NWB,Product H,34 / A / FtO,34,0.9999646335264767,High,59.33,1,2018-12-18
OHR,Product H,34 / A / FtO,34,0.9999646335264767,High,59.33,1,2019-02-08
UQJ,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2019-01-08
YQX,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2018-12-19
YQX,Product H,34 / B / 34,34,0.9999646335264767,High,59.33,1,2018-12-04
YQX,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2018-12-13
QID,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2018-12-19
QID,Product H,34 / A / FtO,34,0.9999646335264767,High,59.33,1,2019-02-13
AYN,Product H,34 / C / FtO,34,0.9999646335264767,High,59.33,1,2018-12-12
QID,Product H,34 / A / FtO,34,0.9999646335264767,High,59.33,1,2018-12-07
YQX,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2019-03-26
QID,Product H,34 / C / FtO,34,0.9999646335264767,High,59.33,1,2018-12-24
QID,Product H,34 / A / FtO,34,0.9999646335264767,High,59.33,1,2018-12-18
QID,Product H,34 / A / FtO,34,0.9999646335264767,High,59.33,1,2019-04-16
OHR,Product H,34 / C / FtO,34,0.9999646335264767,High,59.33,1,2018-12-10
UQJ,Product H,34 / A / 31,34,0.9999646335264767,High,59.33,1,2018-11-30
QID,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2018-12-11
FQD,Product H,34 / C / FtO,34,0.9999646335264767,High,59.33,1,2019-03-26
AYN,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2018-12-19
YQX,Product H,34 / A / FtO,34,0.9999646335264767,High,59.33,1,2019-02-06
QID,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2019-04-28
OHR,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2019-01-21
NWB,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2018-12-06
QID,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2018-12-19
QID,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2018-12-14
NWB,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2019-01-16
YQX,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2019-03-12
NWB,Product H,34 / C / FtO,34,0.9999646335264767,High,59.33,1,2018-12-10
UQJ,Product H,34 / A / FtO,34,0.9999646335264767,High,59.33,1,2018-12-18
UQJ,Product H,34 / B / FtO,34,0.9999646335264767,High,59.33,1,2018-12-13
OUT,Product W,34 / C / FtO,34,0.9999645954794766,High,61.67,1,2019-01-02
YMR,Product W,34 / A / FtO,34,0.9999645954794766,High,61.67,1,2018-11-26
OUT,Product W,34 / B / FtO,34,0.9999645954794766,High,61.67,1,2018-12-04
YMR,Product W,34 / B / FtO,34,0.9999645954794766,High,61.67,1,2018-12-14
OUT,Product W,34 / C / FtO,34,0.9999645954794766,High,61.67,1,2018-11-28
OUT,Product W,34 / A / FtO,34,0.9999645954794766,High,61.67,1,2018-12-12
OUT,Product W,34 / C / FtO,34,0.9999645954794766,High,61.67,1,2018-11-16
NWB,Product H,34 / B / FtO,34,0.999964559412616,High,59.34,1,2018-12-13
QID,Product H,34 / B / FtO,34,0.999964559412616,High,59.34,1,2019-04-16
AYN,Product H,34 / C / 31,34,0.999964559412616,High,59.34,1,2018-12-11
YQX,Product H,34 / B / FtO,34,0.999964559412616,High,59.34,1,2018-12-21
UQJ,Product H,34 / B / FtO,34,0.999964559412616,High,59.34,1,2018-12-07
YQX,Product H,34 / A / FtO,34,0.999964559412616,High,59.34,1,2018-12-11
FQD,Product H,34 / B / FtO,34,0.999964559412616,High,59.34,1,2019-04-17
OHR,Product H,34 / A / FtO,34,0.999964559412616,High,59.34,1,2019-01-17
NWB,Product H,34 / A / FtO,34,0.999964559412616,High,59.34,1,2019-02-08
YQX,Product H,34 / B / FtO,34,0.999964559412616,High,59.34,1,2018-12-19
UQJ,Product H,34 / B / FtO,34,0.999964559412616,High,59.34,1,2018-12-20
KNB,Product H,34 / B / FtO,34,0.999964559412616,High,59.34,1,2018-12-21
QID,Product H,34 / B / FtO,34,0.999964559412616,High,59.34,1,2018-12-18
YQX,Product H,34 / B / FtO,34,0.999964559412616,High,59.34,1,2018-12-11
OHR,Product H,34 / C / FtO,34,0.999964559412616,High,59.34,1,2019-01-16
QID,Product H,34 / B / FtO,34,0.999964559412616,High,59.34,1,2018-12-13
NWB,Product H,34 / B / FtO,34,0.999964559412616,High,59.34,1,2018-12-20
YQX,Product H,34 / B / FtO,34,0.999964559412616,High,59.34,1,2019-01-16
XEB,Product D,32 / B / FtO,32,0.9999642791195356,High,57.5,1,2018-12-07
NMA,Product D,32 / A / FtO,32,0.9999642791195356,High,57.5,1,2019-03-20
WHX,Product P,32 / B / FtO,32,0.9999640349721046,High,59.37,1,2018-11-22
RJF,Product P,32 / B / FtO,32,0.9999640349721046,High,59.37,1,2019-01-04
WHX,Product P,30 / A / 30,30,0.999963984667482,High,58.33,1,2018-12-07
WHX,Product P,30 / A / FtO,30,0.999963984667482,High,58.33,1,2019-02-06
AYN,Product P,30 / A / FtO,30,0.999963984667482,High,58.33,1,2019-01-15
WHX,Product P,30 / A / FtO,30,0.999963984667482,High,58.33,1,2019-02-12
RJF,Product P,30 / A / FtO,30,0.999963984667482,High,58.33,1,2018-12-24
VXH,Product P,30 / A / FtO,30,0.999963984667482,High,58.33,1,2019-02-14
WHX,Product P,30 / A / FtO,30,0.999963984667482,High,58.33,1,2018-12-22
RJF,Product P,30 / B / 31,30,0.999963984667482,High,58.33,1,2019-02-21
WHX,Product P,30 / A / FtO,30,0.999963984667482,High,58.33,1,2019-01-24
WHX,Product P,30 / A / 30,30,0.999963984667482,High,58.33,1,2019-02-14
WHX,Product P,30 / B / FtO,30,0.999963984667482,High,58.33,1,2019-02-05
WHX,Product P,30 / A / 30,30,0.999963984667482,High,58.33,1,2018-12-20
WHX,Product P,30 / A / FtO,30,0.999963984667482,High,58.33,1,2019-03-11
AYN,Product P,30 / A / 28,30,0.999963984667482,High,58.33,1,2019-04-17
WHX,Product P,30 / A / FtO,30,0.999963984667482,High,58.33,1,2019-04-27
WHX,Product P,30 / A / FtO,30,0.999963984667482,High,58.33,1,2019-02-05
TSH,Product P,30 / B / FtO,30,0.999963984667482,High,58.33,1,2019-02-04
WHX,Product P,30 / A / 31,30,0.999963984667482,High,58.33,1,2019-02-06
RJF,Product P,30 / A / 32,30,0.999963984667482,High,58.33,1,2018-12-18
XEB,Product P,30 / A / FtO,30,0.999963984667482,High,58.33,1,2019-03-06
WHX,Product P,30 / A / FtO,30,0.999963984667482,High,58.33,1,2019-01-30
YYI,Product P,30 / B / 30,30,0.999963984667482,High,58.33,1,2018-12-12
RJF,Product P,30 / A / FtO,30,0.999963984667482,High,58.33,1,2019-04-30
RJF,Product P,30 / A / FtO,30,0.999963984667482,High,58.33,1,2019-03-15
WHX,Product P,30 / A / 28,30,0.999963984667482,High,58.33,1,2019-01-04
XEB,Product P,30 / A / FtO,30,0.999963984667482,High,58.33,1,2018-12-10
XEB,Product P,30 / A / 31,30,0.999963984667482,High,58.33,1,2019-04-30
OTH,Product P,30 / A / FtO,30,0.999963984667482,High,58.33,1,2019-04-15
WHX,Product P,30 / A / FtO,30,0.999963984667482,High,58.33,1,2019-03-19
VXH,Product P,30 / B / FtO,30,0.999963984667482,High,58.33,1,2018-12-19
WHX,Product P,30 / A / FtO,30,0.999963984667482,High,58.33,1,2019-01-04
OTH,Product P,30 / A / 31,30,0.999963984667482,High,58.33,1,2019-04-16
YQX,Product H,31 / A / FtO,31,0.9999639229581383,High,57.5,1,2019-03-06
AYN,Product H,31 / C / FtO,31,0.9999639229581383,High,57.5,1,2019-03-14
MAG,Product B,33 / B / FtO,33,0.9999638579806912,High,57.5,1,2019-01-16
LQS,Product B,33 / B / FtO,33,0.9999638579806912,High,57.5,1,2019-03-26
MAG,Product B,33 / B / FtO,33,0.9999638579806912,High,57.5,1,2019-01-17
MAG,Product B,33 / B / FtO,33,0.9999638579806912,High,57.5,1,2019-01-21
MAG,Product B,33 / B / FtO,33,0.9999638579806912,High,57.5,1,2019-01-28
MAG,Product B,33 / B / FtO,33,0.9999638579806912,High,57.5,1,2019-01-11
HZX,Product B,33 / B / FtO,33,0.9999638579806912,High,57.5,1,2019-01-17
HZX,Product B,33 / C / 31,33,0.9999638579806912,High,57.5,1,2019-03-11
HZX,Product B,33 / A / FtO,33,0.9999638579806912,High,57.5,1,2019-01-18
WHX,Product D,36 / B / FtO,36,0.9999637946895304,High,59.33,1,2019-01-04
WHX,Product D,36 / B / FtO,36,0.9999637946895304,High,59.33,1,2019-01-16
TSH,Product D,36 / B / FtO,36,0.9999637946895304,High,59.33,1,2019-01-16
WHX,Product D,36 / C / FtO,36,0.9999637946895304,High,59.33,1,2018-12-12
XEB,Product D,36 / B / FtO,36,0.9999637946895304,High,59.33,1,2018-12-06
WHX,Product D,36 / A / FtO,36,0.9999637946895304,High,59.33,1,2018-11-21
XEB,Product D,36 / B / FtO,36,0.9999637946895304,High,59.33,1,2018-12-07
XEB,Product D,36 / B / FtO,36,0.9999637946895304,High,59.33,1,2018-12-17
XEB,Product D,36 / B / FtO,36,0.9999637946895304,High,59.33,1,2018-12-05
YQX,Product O,28 / B / 9,28,0.9999635960140904,High,57.5,1,2019-04-24
NMA,Product D,36 / C / FtO,36,0.9999634678702098,High,59.22,1,2019-04-06
LQS,Product C,33 / B / 32,33,0.9999634647634527,High,57.5,1,2019-03-20
MTW,Product C,33 / B / FtO,33,0.9999634647634527,High,57.5,1,2019-01-24
LQS,Product C,33 / C / FtO,33,0.9999634647634527,High,57.5,1,2019-03-26
MTW,Product C,33 / B / 31,33,0.9999634647634527,High,57.5,1,2019-01-04
MTW,Product C,33 / C / FtO,33,0.9999634647634527,High,57.5,1,2019-01-17
MTW,Product C,33 / A / FtO,33,0.9999634647634527,High,57.5,1,2019-01-15
MTW,Product C,33 / B / FtO,33,0.9999634647634527,High,57.5,1,2019-01-16
MTW,Product C,33 / A / FtO,33,0.9999634647634527,High,57.5,1,2019-01-24
MTW,Product C,33 / B / FtO,33,0.9999634647634527,High,57.5,1,2019-01-16
MTW,Product C,33 / A / FtO,33,0.9999634647634527,High,57.5,1,2019-01-14
